source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dorothea_level
A0A087WSP5	P28649	A0A087WSP5	Cyp19a1	True	False	False	False	False	False	A
A0A087WSP5	Q64429	A0A087WSP5	Cyp1b1	True	False	False	False	False	False	C
A0A087WSP5	Q921M7	A0A087WSP5	Cyrib	True	False	False	False	False	False	B
A0A087WSP5	Q3TZ02	A0A087WSP5	Q3TZ02	True	False	False	False	False	False	B
A0A087WSP5	Q80YW0	A0A087WSP5	Cyth4	True	False	False	False	False	False	B
A0A087WSP5	Q6ZPL9	A0A087WSP5	Ddx55	True	False	False	False	False	False	C
A0A087WSP5	Q91WG7	A0A087WSP5	Dgkg	True	False	False	False	False	False	B
A0A087WSP5	Q99J47	A0A087WSP5	Dhrs7b	True	False	False	False	False	False	C
A0A087WSP5	E9PV41	A0A087WSP5	E9PV41	True	False	False	False	False	False	B
A0A087WSP5	Q8C4C9	A0A087WSP5	Q8C4C9	True	False	False	False	False	False	B
A0A087WSP5	Q149L6	A0A087WSP5	Dnajb14	True	False	False	False	False	False	C
A0A087WSP5	P39054	A0A087WSP5	Dnm2	True	False	False	False	False	False	B
A0A087WSP5	P13864	A0A087WSP5	Dnmt1	True	False	False	False	False	False	B
A0A087WSP5	Q8BZN6	A0A087WSP5	Dock10	True	False	False	False	False	False	B
A0A087WSP5	P59764	A0A087WSP5	Dock4	True	False	False	False	False	False	B
A0A087WSP5	Q8C147	A0A087WSP5	Dock8	True	False	False	False	False	False	B
A0A087WSP5	Q9DC58	A0A087WSP5	Dram1	True	False	False	False	False	False	C
A0A087WSP5	Q6V3W6	A0A087WSP5	Drc7	True	False	False	False	False	False	C
A0A087WSP5	Q8BLI4	A0A087WSP5	Dse	True	False	False	False	False	False	B
A0A087WSP5	E9Q557	A0A087WSP5	Dsp	True	False	False	False	False	False	C
A0A087WSP5	G3UXH9	A0A087WSP5	G3UXH9	True	False	False	False	False	False	B
A0A087WSP5	Q91WZ8	A0A087WSP5	Dtnbp1	True	False	False	False	False	False	B
A0A087WSP5	Q9ESS0	A0A087WSP5	Dusp10	True	False	False	False	False	False	B
A0A087WSP5	Q99N11	A0A087WSP5	Dusp22	True	False	False	False	False	False	B
A0A087WSP5	Q4PZA2	A0A087WSP5	Ece1	True	False	False	False	False	False	B
A0A087WSP5	O08796	A0A087WSP5	Eef2k	True	False	False	False	False	False	B
A0A087WSP5	Q9JJF6	A0A087WSP5	Efcc1	True	False	False	False	False	False	C
A0A087WSP5	Q9WVK4	A0A087WSP5	Ehd1	True	False	False	False	False	False	B
A0A087WSP5	Q9Z2R9	A0A087WSP5	Eif2ak1	True	False	False	False	False	False	A
A0A087WSP5	E9QQ30	A0A087WSP5	E9QQ30	True	False	False	False	False	False	A
A0A087WSP5	P63073	A0A087WSP5	Eif4e	True	False	False	False	False	False	B
A0A087WSP5	Q61701	A0A087WSP5	Elavl4	True	False	False	False	False	False	C
A0A087WSP5	Q60775	A0A087WSP5	Elf1	True	False	False	False	False	False	B
A0A087WSP5	Q8VDK3	A0A087WSP5	Elf5	True	False	False	False	False	False	A
A0A087WSP5	O08856	A0A087WSP5	Ell	True	False	False	False	False	False	B
A0A087WSP5	Q8BPU7	A0A087WSP5	Elmo1	True	False	False	False	False	False	B
A0A087WSP5	Q9CRD2	A0A087WSP5	Emc2	True	False	False	False	False	False	B
A0A087WSP5	Q9R1E6	A0A087WSP5	Enpp2	True	False	False	False	False	False	B
A0A087WSP5	Q9WV92	A0A087WSP5	Epb41l3	True	False	False	False	False	False	B
A0A087WSP5	Q6PH08	A0A087WSP5	Erc2	True	False	False	False	False	False	B
A0A087WSP5	P07903	A0A087WSP5	Ercc1	True	False	False	False	False	False	B
A0A087WSP5	Q9DC16	A0A087WSP5	Ergic1	True	False	False	False	False	False	B
A0A087WSP5	Q9EQY0	A0A087WSP5	Ern1	True	False	False	False	False	False	B
A0A087WSP5	Q9D8U3	A0A087WSP5	Erp27	True	False	False	False	False	False	C
A0A087WSP5	O08537	A0A087WSP5	Esr2	True	False	False	False	False	False	A
A0A087WSP5	P97360	A0A087WSP5	Etv6	True	False	False	False	False	False	B
A0A087WSP5	Q9QZ11	A0A087WSP5	Exo1	True	False	False	False	False	False	C
A0A087WSP5	Q0VAV2	A0A087WSP5	Exph5	True	False	False	False	False	False	C
A0A087WSP5	A2A6P4	A0A087WSP5	A2A6P4	True	False	False	False	False	False	C
A0A087WSP5	Q6A0A9	A0A087WSP5	FAM120A	True	False	False	False	False	False	C
A0A087WSP5	Q8C3F2	A0A087WSP5	Fam120c	True	False	False	False	False	False	C
A0A087WSP5	L7N480	A0A087WSP5	L7N480	True	False	False	False	False	False	C
A0A087WSP5	Q8C552	A0A087WSP5	Fam78a	True	False	False	False	False	False	B
A0A087WSP5	Q9WVH9	A0A087WSP5	Fbln5	True	False	False	False	False	False	C
A0A087WSP5	Q9QXD6	A0A087WSP5	Fbp1	True	False	False	False	False	False	C
A0A087WSP5	Q8C2S5	A0A087WSP5	Fbxl5	True	False	False	False	False	False	C
A0A087WSP5	D3YUA8	A0A087WSP5	D3YUA8	True	False	False	False	False	False	C
A0A087WSP5	A0A0B4J1G0	A0A087WSP5	Fcgr4	True	False	False	False	False	False	A
A0A087WSP5	A2AJL3	A0A087WSP5	Fggy	True	False	False	False	False	False	B
A0A087WSP5	A6PWD2	A0A087WSP5	Fhad1	True	False	False	False	False	False	B
A0A087WSP5	Q64378	A0A087WSP5	Fkbp5	True	False	False	False	False	False	B
A0A087WSP5	O08917	A0A087WSP5	Flot1	True	False	False	False	False	False	C
A0A087WSP5	Q80TY0	A0A087WSP5	Fnbp1	True	False	False	False	False	False	B
A0A087WSP5	A0A6I8MWX0	A0A087WSP5	A0A6I8MWX0	True	False	False	False	False	False	C
A0A087WSP5	A0A0R4J0H8	A0A087WSP5	A0A0R4J0H8	True	False	False	False	False	False	B
A0A087WSP5	D3YUC5	A0A087WSP5	D3YUC5	True	False	False	False	False	False	B
A0A087WSP5	P35846	A0A087WSP5	Folr1	True	False	False	False	False	False	C
A0A087WSP5	P42128	A0A087WSP5	Foxk1	True	False	False	False	False	False	B
A0A087WSP5	Q499D0	A0A087WSP5	Foxn3	True	False	False	False	False	False	B
A0A087WSP5	Q80T14	A0A087WSP5	Fras1	True	False	False	False	False	False	C
A0A087WSP5	Q920B0	A0A087WSP5	Frmd4b	True	False	False	False	False	False	B
A0A087WSP5	F8VQ05	A0A087WSP5	F8VQ05	True	False	False	False	False	False	C
A0A087WSP5	A2ARZ3	A0A087WSP5	Fsip2	True	False	False	False	False	False	C
A0A087WSP5	Q9WTS2	A0A087WSP5	Fut8	True	False	False	False	False	False	C
A0A087WSP5	O35601	A0A087WSP5	Fyb1	True	False	False	False	False	False	B
A0A087WSP5	P39688	A0A087WSP5	Fyn	True	False	False	False	False	False	B
A0A087WSP5	Q9EQD0	A0A087WSP5	Fzd5	True	False	False	False	False	False	C
A0A087WSP5	Q3ZB57	A0A087WSP5	Q3ZB57	True	False	False	False	False	False	B
A0A087WSP5	A0A0R4J0F6	A0A087WSP5	A0A0R4J0F6	True	False	False	False	False	False	C
A0A087WSP5	Q6P9S7	A0A087WSP5	Galnt10	True	False	False	False	False	False	C
A0A087WSP5	Q8CF93	A0A087WSP5	Galnt13	True	False	False	False	False	False	C
A0A087WSP5	P70419	A0A087WSP5	Galnt3	True	False	False	False	False	False	C
A0A087WSP5	Q01721	A0A087WSP5	Gas1	True	False	False	False	False	False	C
A0A087WSP5	F6QB26	A0A087WSP5	F6QB26	True	False	False	False	False	False	B
A0A087WSP5	O09172	A0A087WSP5	Gclm	True	False	False	False	False	False	C
A0A087WSP5	Q6T5E4	A0A087WSP5	Q6T5E4	True	False	False	False	False	False	B
A0A087WSP5	Q9Z0J7	A0A087WSP5	Gdf15	True	False	False	False	False	False	C
A0A087WSP5	Q8BMI4	A0A087WSP5	Gen1	True	False	False	False	False	False	C
A0A087WSP5	Q9WTN0	A0A087WSP5	Ggps1	True	False	False	False	False	False	C
A0A087WSP5	Q60928	A0A087WSP5	Ggt1	True	False	False	False	False	False	C
A0A087WSP5	Q9CR36	A0A087WSP5	Gkn1	True	False	False	False	False	False	C
A0A087WSP5	Q9CYL5	A0A087WSP5	Glipr2	True	False	False	False	False	False	B
A0A087WSP5	E0CX93	A0A087WSP5	E0CX93	True	False	False	False	False	False	B
A0A087WSP5	Q91XP5	A0A087WSP5	Glra3	True	False	False	False	False	False	C
A0A087WSP5	P26443	A0A087WSP5	Glud1	True	False	False	False	False	False	C
A0A087WSP5	Q91XE0	A0A087WSP5	Glyat	True	False	False	False	False	False	C
A0A087WSP5	Q60648	A0A087WSP5	Gm2a	True	False	False	False	False	False	B
A0A087WSP5	Q8BTZ7	A0A087WSP5	Gmppb	True	False	False	False	False	False	C
A0A087WSP5	P27600	A0A087WSP5	Gna12	True	False	False	False	False	False	B
A0A087WSP5	P08752	A0A087WSP5	Gnai2	True	False	False	False	False	False	B
A0A087WSP5	Q9DAS9	A0A087WSP5	Gng12	True	False	False	False	False	False	C
A0A087WSP5	Q8BFR4	A0A087WSP5	Gns	True	False	False	False	False	False	C
A0A087WSP5	A0A6I8MX07	A0A087WSP5	A0A6I8MX07	True	False	False	False	False	False	C
A0A087WSP5	Q9QZU3	A0A087WSP5	Q9QZU3	True	False	False	False	False	False	C
A0A087WSP5	Q8C0L9	A0A087WSP5	Gpcpd1	True	False	False	False	False	False	B
A0A087WSP5	Q64521	A0A087WSP5	Gpd2	True	False	False	False	False	False	B
A0A087WSP5	Q8BUV8	A0A087WSP5	Gpr107	True	False	False	False	False	False	B
A0A087WSP5	Q9Z282	A0A087WSP5	Gpr132	True	False	False	False	False	False	B
A0A087WSP5	Q7TQP0	A0A087WSP5	Gpr141	True	False	False	False	False	False	B
A0A087WSP5	Q8VEF1	A0A087WSP5	Gramd1a	True	False	False	False	False	False	B
A0A087WSP5	Q60631	A0A087WSP5	Grb2	True	False	False	False	False	False	B
A0A087WSP5	A0A087WR33	A0A087WSP5	A0A087WR33	True	False	False	False	False	False	C
A0A087WSP5	Q99MK8	A0A087WSP5	Grk2	True	False	False	False	False	False	B
A0A087WSP5	G5E8D5	A0A087WSP5	G5E8D5	True	False	False	False	False	False	C
A0A087WSP5	Q3TCV3	A0A087WSP5	Gsap	True	False	False	False	False	False	B
A0A087WSP5	Q3U3C9	A0A087WSP5	Gse1	True	False	False	False	False	False	B
A0A087WSP5	Q2NL51	A0A087WSP5	Gsk3a	True	False	False	False	False	False	C
A0A087WSP5	P13020	A0A087WSP5	Gsn	True	False	False	False	False	False	B
A0A087WSP5	Q61191	A0A087WSP5	Hcfc1	True	False	True	True	False	True	A
A0A087WSP5	P08103	A0A087WSP5	Hck	True	False	False	False	False	False	C
A0A087WSP5	Q6NZM9	A0A087WSP5	Hdac4	True	False	False	False	False	False	B
A0A087WSP5	A0A1B0GSQ5	A0A087WSP5	A0A1B0GSQ5	True	False	False	False	False	False	B
A0A087WSP5	F8WIE5	A0A087WSP5	F8WIE5	True	False	False	False	False	False	C
A0A087WSP5	Q6DFV5	A0A087WSP5	Helz	True	False	False	False	False	False	C
A0A087WSP5	Q4U2R1	A0A087WSP5	Herc2	True	False	False	False	False	False	C
A0A087WSP5	Q9DD02	A0A087WSP5	Hikeshi	True	False	False	False	False	False	C
A0A087WSP5	Q3UHF7	A0A087WSP5	Hivep2	True	False	False	False	False	False	B
A0A087WSP5	A2A884	A0A087WSP5	Hivep3	True	False	False	False	False	False	B
A0A087WSP5	P17710	A0A087WSP5	Hk1	True	False	False	False	False	False	B
A0A087WSP5	O08528	A0A087WSP5	Hk2	True	False	False	False	False	False	B
A0A087WSP5	Q31621	A0A087WSP5	Q31621	True	False	False	False	False	False	A
A0A087WSP5	Q31094	A0A087WSP5	Q31094	True	False	False	False	False	False	A
A0A087WSP5	F7AD18	A0A087WSP5	F7AD18	True	False	False	False	False	False	A
A0A087WSP5	P14438	A0A087WSP5	H2-Aa	True	False	False	False	False	False	A
A0A087WSP5	P04227	A0A087WSP5	H2-Aa	True	False	False	False	False	False	A
A0A087WSP5	P01910	A0A087WSP5	H2-Aa	True	False	False	False	False	False	A
A0A087WSP5	P14436	A0A087WSP5	H2-Aa	True	False	False	False	False	False	A
A0A087WSP5	P14435	A0A087WSP5	H2-Aa	True	False	False	False	False	False	A
A0A087WSP5	P14437	A0A087WSP5	H2-Aa	True	False	False	False	False	False	A
A0A087WSP5	P14434	A0A087WSP5	H2-Aa	True	False	False	False	False	False	A
A0A087WSP5	P04228	A0A087WSP5	H2-Aa	True	False	False	False	False	False	A
A0A087WSP5	O78196	A0A087WSP5	O78196	True	False	False	False	False	False	A
A0A087WSP5	Q61670	A0A087WSP5	Hlx	True	False	False	False	False	False	B
A0A087WSP5	A2AW40	A0A087WSP5	A2AW40	True	False	False	False	False	False	B
A0A087WSP5	Q7TMK6	A0A087WSP5	Hook2	True	False	False	False	False	False	B
A0A087WSP5	B9EHK7	A0A087WSP5	B9EHK7	True	False	False	False	False	False	C
A0A087WSP5	P62748	A0A087WSP5	Hpcal1	True	False	False	False	False	False	B
A0A087WSP5	O70503	A0A087WSP5	Hsd17b12	True	False	False	False	False	False	C
A0A087WSP5	Q3UZ18	A0A087WSP5	Ice2	True	False	False	False	False	False	C
A0A087WSP5	Q8R0J8	A0A087WSP5	Idnk	True	False	False	False	False	False	C
A0A087WSP5	Q8R0V5	A0A087WSP5	Ido2	True	False	False	False	False	False	B
A0A087WSP5	O89113	A0A087WSP5	Ier5	True	False	False	False	False	False	B
A0A087WSP5	Q63953	A0A087WSP5	Q63953	True	False	False	False	False	False	B
A0A087WSP5	Q9DA69	A0A087WSP5	Ift43	True	False	False	False	False	False	C
A0A087WSP5	P05017	A0A087WSP5	Igf1	True	False	False	False	False	False	A
A0A087WSP5	E9QNX9	A0A087WSP5	E9QNX9	True	False	False	False	False	False	B
A0A087WSP5	Q07113	A0A087WSP5	Igf2r	True	False	False	False	False	False	B
A0A087WSP5	P47878	A0A087WSP5	Igfbp3	True	False	False	False	False	False	A
A0A087WSP5	Q8C208	A0A087WSP5	Ikzf4	True	False	False	False	False	False	C
A0A087WSP5	Q60837	A0A087WSP5	Il12rb1	True	False	False	False	False	False	A
A0A087WSP5	P97378	A0A087WSP5	Il12rb2	True	False	False	False	False	False	A
A0A087WSP5	P48346	A0A087WSP5	Il15	True	False	False	False	False	False	B
A0A087WSP5	O54824	A0A087WSP5	Il16	True	False	False	False	False	False	B
A0A087WSP5	A0A0B4J1G4	A0A087WSP5	A0A0B4J1G4	True	False	False	False	False	False	A
A0A087WSP5	Q9JHX3	A0A087WSP5	Il21r	True	False	False	False	False	False	B
A0A087WSP5	P16382	A0A087WSP5	Il4r	True	False	False	False	False	False	B
A0A087WSP5	P16872	A0A087WSP5	Il7r	True	False	False	False	False	False	B
A0A087WSP5	Q8CBR1	A0A087WSP5	Ildr1	True	False	False	False	False	False	C
A0A087WSP5	Q9Z1X4	A0A087WSP5	Ilf3	True	False	False	False	False	False	C
A0A087WSP5	Q6PKN7	A0A087WSP5	Inca1	True	False	False	False	False	False	C
A0A087WSP5	D3YUD3	A0A087WSP5	D3YUD3	True	False	False	False	False	False	B
A0A087WSP5	Q9ES52	A0A087WSP5	Inpp5d	True	False	False	False	False	False	B
A0A087WSP5	Q80V86	A0A087WSP5	Ints8	True	False	False	False	False	False	C
A0A087WSP5	Q5DU31	A0A087WSP5	Ipcef1	True	False	False	False	False	False	B
A0A087WSP5	Q7TMY7	A0A087WSP5	Ipo8	True	False	False	False	False	False	C
A0A087WSP5	Q3UQ44	A0A087WSP5	Iqgap2	True	False	False	False	False	False	B
A0A087WSP5	E9PUA3	A0A087WSP5	E9PUA3	True	False	False	False	False	False	B
A0A087WSP5	D3YYP8	A0A087WSP5	D3YYP8	True	False	False	False	False	False	B
A0A087WSP5	P11881	A0A087WSP5	Itpr1	True	False	False	False	False	False	B
A0A087WSP5	Q9D9J7	A0A087WSP5	Izumo1	True	False	False	False	False	False	C
A0A087WSP5	Q69ZK6	A0A087WSP5	Jmjd1c	True	False	False	False	False	False	B
A0A087WSP5	P09450	A0A087WSP5	Junb	True	False	False	False	False	False	A
A0A087WSP5	Q3UFC0	A0A087WSP5	Q3UFC0	True	False	False	False	False	False	C
A0A087WSP5	O88932	A0A087WSP5	Kcnj15	True	False	False	False	False	False	B
A0A087WSP5	A0A087WQN5	A0A087WSP5	A0A087WQN5	True	False	False	False	False	False	B
A0A087WSP5	E9Q2T4	A0A087WSP5	E9Q2T4	True	False	False	False	False	False	C
A0A087WSP5	A2AAE1	A0A087WSP5	Bltp1	True	False	False	False	False	False	C
A0A087WSP5	Q9QXL2	A0A087WSP5	Kif21a	True	False	False	False	False	False	C
A0A087WSP5	P05532	A0A087WSP5	Kit	True	False	False	False	False	False	C
A0A087WSP5	A0A6I8MWY6	A0A087WSP5	A0A6I8MWY6	True	False	False	False	False	False	C
A0A087WSP5	Q8BPQ2	A0A087WSP5	Q8BPQ2	True	False	False	False	False	False	B
A0A087WSP5	Q99JB0	A0A087WSP5	Klf7	True	False	False	False	False	False	B
A0A087WSP5	Q8CEC4	A0A087WSP5	Q8CEC4	True	False	False	False	False	False	B
A0A087WSP5	G3X961	A0A087WSP5	G3X961	True	False	False	False	False	False	C
A0A087WSP5	Q9D2D9	A0A087WSP5	Klhdc8b	True	False	False	False	False	False	C
A0A087WSP5	Q6V595	A0A087WSP5	Klhl6	True	False	False	False	False	False	B
A0A087WSP5	A0A087WR91	A0A087WSP5	A0A087WR91	True	False	False	False	False	False	C
A0A087WSP5	Q9CXF0	A0A087WSP5	Kynu	True	False	False	False	False	False	B
A0A087WSP5	Q60675	A0A087WSP5	Lama2	True	False	False	False	False	False	C
A0A087WSP5	Q91XQ6	A0A087WSP5	Laptm4b	True	False	False	False	False	False	B
A0A087WSP5	Q61168	A0A087WSP5	Laptm5	True	False	False	False	False	False	B
A0A087WSP5	Q9Z1M7	A0A087WSP5	Large1	True	False	False	False	False	False	C
A0A087WSP5	Q8BYR1	A0A087WSP5	Lcmt2	True	False	False	False	False	False	C
A0A087WSP5	Q6JVL5	A0A087WSP5	Lcn12	True	False	False	False	False	False	C
A0A087WSP5	Q60787	A0A087WSP5	Lcp2	True	False	False	False	False	False	B
A0A087WSP5	P35951	A0A087WSP5	Ldlr	True	False	False	False	False	False	B
A0A087WSP5	Q8BGA2	A0A087WSP5	Lhfpl2	True	False	False	False	False	False	B
A0A087WSP5	Q9QXD8	A0A087WSP5	Limd1	True	False	False	False	False	False	B
A0A087WSP5	A0A0R4J005	A0A087WSP5	A0A0R4J005	True	False	False	False	False	False	B
A0A087WSP5	Q9Z0M5	A0A087WSP5	Lipa	True	False	False	False	False	False	B
A0A087WSP5	Q9JLJ0	A0A087WSP5	Litaf	True	False	False	False	False	False	B
A0A087WSP5	P48678	A0A087WSP5	Lmna	True	False	False	False	False	False	B
A0A087WSP5	P25801	A0A087WSP5	Lmo2	True	False	False	False	False	False	B
A0A087WSP5	Q8BFW7	A0A087WSP5	Lpp	True	False	False	False	False	False	B
A0A087WSP5	D3YXJ5	A0A087WSP5	D3YXJ5	True	False	False	False	False	False	C
A0A087WSP5	P62046	A0A087WSP5	Lrch1	True	False	False	False	False	False	B
A0A087WSP5	Q3UZ39	A0A087WSP5	Lrrfip1	True	False	False	False	False	False	B
A0A087WSP5	P59383	A0A087WSP5	Lrrn4	True	False	False	False	False	False	C
A0A087WSP5	O88855	A0A087WSP5	Ltb4r	True	False	False	False	False	False	C
A0A087WSP5	P25911	A0A087WSP5	Lyn	True	False	False	False	False	False	B
A0A087WSP5	Q9D7Z7	A0A087WSP5	Lypd5	True	False	False	False	False	False	C
A0A087WSP5	Q9WTX8	A0A087WSP5	Mad1l1	True	False	False	False	False	False	B
A0A087WSP5	D4QGC2	A0A087WSP5	D4QGC2	True	False	False	False	False	False	B
A0A087WSP5	Q9WVS7	A0A087WSP5	Map2k5	True	False	False	False	False	False	C
A0A087WSP5	O35099	A0A087WSP5	Map3k5	True	False	False	False	False	False	B
A0A087WSP5	Q07174	A0A087WSP5	Map3k8	True	False	False	False	False	False	B
A0A087WSP5	Q3UMW7	A0A087WSP5	Mapkapk3	True	False	False	False	False	False	B
A0A087WSP5	Q6NZQ8	A0A087WSP5	Marchf1	True	False	False	False	False	False	B
A0A087WSP5	Q03141	A0A087WSP5	Mark3	True	False	False	False	False	False	B
A0A087WSP5	Q3THS6	A0A087WSP5	Mat2a	True	False	False	False	False	False	A
A0A087WSP5	A0A0A6YVV8	A0A087WSP5	A0A0A6YVV8	True	False	False	False	False	False	B
A0A087WSP5	P04370	A0A087WSP5	Mbp	True	False	False	False	False	False	B
A0A087WSP5	E9PXE2	A0A087WSP5	E9PXE2	True	False	False	False	False	False	B
A0A087WSP5	E9PW38	A0A087WSP5	E9PW38	True	False	False	False	False	False	B
A0A087WSP5	G3UZT5	A0A087WSP5	G3UZT5	True	False	False	False	False	False	C
A0A087WSP5	Q924H2	A0A087WSP5	Med15	True	False	False	False	False	False	B
A0A087WSP5	E9QKT0	A0A087WSP5	E9QKT0	True	False	False	False	False	False	B
A0A087WSP5	Q9EPL4	A0A087WSP5	Mettl9	True	False	False	False	False	False	B
A0A087WSP5	P27808	A0A087WSP5	Mgat1	True	False	False	False	False	False	B
A0A087WSP5	O35678	A0A087WSP5	Mgll	True	False	False	False	False	False	B
A0A087WSP5	Q9D074	A0A087WSP5	Mgrn1	True	False	False	False	False	False	B
A0A087WSP5	A0A1Y7VP67	A0A087WSP5	A0A1Y7VP67	True	False	False	False	False	False	B
A0A087WSP5	A2A7Y5	A0A087WSP5	Miip	True	False	False	False	False	False	C
A0A087WSP5	P33434	A0A087WSP5	Mmp2	True	False	False	False	False	False	C
A0A087WSP5	D3YWE6	A0A087WSP5	Mn1	True	False	False	False	False	False	C
A0A087WSP5	O08789	A0A087WSP5	Mnt	True	False	False	False	False	False	B
A0A087WSP5	Q8BSU7	A0A087WSP5	Mob3a	True	False	False	False	False	False	C
A0A087WSP5	Q8BJG4	A0A087WSP5	Mob3c	True	False	False	False	False	False	C
A0A087WSP5	Q9CXI3	A0A087WSP5	Moxd1	True	False	False	False	False	False	C
A0A087WSP5	Q3TYA6	A0A087WSP5	Mphosph8	True	False	False	False	False	False	C
A0A087WSP5	Q9JLB2	A0A087WSP5	Pals1	True	False	False	False	False	False	C
A0A087WSP5	Q3TEW6	A0A087WSP5	Mpzl1	True	False	False	False	False	False	B
A0A087WSP5	Q9DCI9	A0A087WSP5	Mrpl32	True	False	False	False	False	False	C
A0A087WSP5	D3Z603	A0A087WSP5	D3Z603	True	False	False	False	False	False	C
A0A087WSP5	P26041	A0A087WSP5	Msn	True	False	False	False	False	False	B
A0A087WSP5	Q3V3R1	A0A087WSP5	Mthfd1l	True	False	False	False	False	False	C
A0A087WSP5	G3X9H7	A0A087WSP5	G3X9H7	True	False	False	False	False	False	B
A0A087WSP5	A0A0R4J0N9	A0A087WSP5	A0A0R4J0N9	True	False	False	False	False	False	C
A0A087WSP5	P01108	A0A087WSP5	Myc	True	False	False	False	False	False	A
A0A087WSP5	Q8VDD5	A0A087WSP5	Myh9	True	False	False	False	False	False	B
A0A087WSP5	Q9QZZ4	A0A087WSP5	Myo15a	True	False	False	False	False	False	C
A0A087WSP5	Q9JMH9	A0A087WSP5	Myo18a	True	False	False	False	False	False	B;D
A0A087WSP5	D3YV80	A0A087WSP5	D3YV80	True	False	False	False	False	False	C
A0A087WSP5	G5E8G6	A0A087WSP5	G5E8G6	True	False	False	False	False	False	C
A0A087WSP5	Q69ZN7	A0A087WSP5	Myof	True	False	False	False	False	False	B
A0A087WSP5	Q6A037	A0A087WSP5	N4bp1	True	False	False	False	False	False	B
A0A087WSP5	Q6PHQ8	A0A087WSP5	Naa35	True	False	True	True	False	True	A
A0A087WSP5	Q8BGW5	A0A087WSP5	Nabp1	True	False	False	False	False	False	B
A0A087WSP5	V9GXT3	A0A087WSP5	V9GXT3	True	False	False	False	False	False	C
A0A087WSP5	O70145	A0A087WSP5	Ncf2	True	False	False	False	False	False	B
A0A087WSP5	Q6DFV7	A0A087WSP5	Ncoa7	True	False	False	False	False	False	B
A0A087WSP5	E9PY55	A0A087WSP5	E9PY55	True	False	False	False	False	False	B
A0A087WSP5	Q3UHN9	A0A087WSP5	Ndst1	True	False	False	False	False	False	C
A0A087WSP5	Q7TMF3	A0A087WSP5	Ndufa12	True	False	False	False	False	False	C
A0A087WSP5	Q9DC69	A0A087WSP5	Ndufa9	True	False	False	False	False	False	C
A0A087WSP5	A2AIL4	A0A087WSP5	Ndufaf6	True	False	False	False	False	False	C
A0A087WSP5	A0A286YDV4	A0A087WSP5	A0A286YDV4	True	False	False	False	False	False	B
A0A087WSP5	A0A0R4J212	A0A087WSP5	A0A0R4J212	True	False	False	False	False	False	B
A0A087WSP5	Q9ES70	A0A087WSP5	Nek6	True	False	False	False	False	False	B
A0A087WSP5	Q9Z206	A0A087WSP5	Net1	True	False	False	False	False	False	C
A0A087WSP5	Q8CJC5	A0A087WSP5	Neurl3	True	False	False	False	False	False	C
A0A087WSP5	Q3UZ64	A0A087WSP5	Q3UZ64	True	False	False	False	False	False	C
A0A087WSP5	Q8K120	A0A087WSP5	Nfatc4	True	False	False	False	False	False	C
A0A087WSP5	Q60795	A0A087WSP5	Nfe2l2	True	False	False	False	False	False	B
A0A087WSP5	Q02780	A0A087WSP5	Nfia	True	False	False	False	False	False	C
A0A087WSP5	P25799	A0A087WSP5	Nfkb1	True	False	False	False	False	False	B
A0A087WSP5	Q9EST8	A0A087WSP5	Nfkbiz	True	False	False	False	False	False	B
A0A087WSP5	Q3UW53	A0A087WSP5	Niban1	True	False	False	False	False	False	B
A0A087WSP5	Q8R1F1	A0A087WSP5	Niban2	True	False	False	False	False	False	B
A0A087WSP5	O54949	A0A087WSP5	Nlk	True	False	False	False	False	False	C
A0A087WSP5	C3VPR6	A0A087WSP5	Nlrc5	True	False	False	False	False	False	B
A0A087WSP5	Q8R4B8	A0A087WSP5	Nlrp3	True	False	False	False	False	False	B
A0A087WSP5	Q91WS2	A0A087WSP5	Nlrp6	True	False	False	False	False	False	C
A0A087WSP5	Q9WUE4	A0A087WSP5	Nprl2	True	False	False	False	False	False	C
A0A087WSP5	P97300	A0A087WSP5	Nptn	True	False	False	False	False	False	C
A0A087WSP5	Q06219	A0A087WSP5	Nr4a2	True	False	False	False	False	False	B
A0A087WSP5	P97333	A0A087WSP5	Nrp1	True	False	False	False	False	False	B
A0A087WSP5	O35375	A0A087WSP5	Nrp2	True	False	False	False	False	False	B
A0A087WSP5	Q9CZ44	A0A087WSP5	Nsfl1c	True	False	False	False	False	False	C
A0A087WSP5	Q9QZV9	A0A087WSP5	Nxt1	True	False	False	False	False	False	C
A0A087WSP5	E9Q9A9	A0A087WSP5	Oas2	True	False	False	False	False	False	A
A0A087WSP5	Q8VI93	A0A087WSP5	Oas3	True	False	False	False	False	False	A
A0A087WSP5	Q8VI94	A0A087WSP5	Oasl1	True	False	False	False	False	False	A
A0A087WSP5	A0A0N4SV33	A0A087WSP5	A0A0N4SV33	True	False	False	False	False	False	B
A0A087WSP5	Q9ERK9	A0A087WSP5	P2ry6	True	False	False	False	False	False	B
A0A087WSP5	Q9WVE8	A0A087WSP5	Pacsin2	True	False	False	False	False	False	B
A0A087WSP5	Q9ET54	A0A087WSP5	Palld	True	False	False	False	False	False	C
A0A087WSP5	P97467	A0A087WSP5	Pam	True	False	False	False	False	False	C
A0A087WSP5	E9PZ87	A0A087WSP5	E9PZ87	True	False	False	False	False	False	C
A0A087WSP5	Q2EMV9	A0A087WSP5	Parp14	True	False	False	False	False	False	A
